region,year,month,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag
Northern,2012,8,14.92,14.44,7.06,6.43,12.89,5.2,6.06,16.5,4.013,0
Northern,2012,9,14.95,15.07,6.47,5.73,13.12,4.7,7.06,-8.36,12.726,0
Northern,2012,10,13.51,15.05,5.71,5.35,12.08,4.51,6.47,-11.75,15.425,0
Northern,2012,11,12.85,14.59,5.73,5.6,12.37,4.89,5.71,0.35,6.242,0
Northern,2012,12,14.47,13.32,6.44,7.33,11.46,4.71,5.73,12.39,12.07,0
Northern,2013,1,17.38,14.66,7.71,8.2,12.49,6.03,6.44,19.72,9.78,0
Northern,2013,2,17.57,14.32,7.28,7.51,11.75,5.59,7.71,-5.58,13.018,0
Northern,2013,3,18.46,14.28,5.83,6.7,12.42,5.52,7.28,-19.92,20.071,0
Northern,2013,4,14.8,13.75,5.67,5.61,13.49,5.06,5.83,-2.74,9.209,0
Northern,2013,5,13.26,12.6,5.73,5.65,11.9,4.48,5.67,1.06,11.178,0
Northern,2013,6,13.54,14.0,5.32,5.68,12.35,5.56,5.73,-7.16,4.114,0
Northern,2013,7,14.61,14.62,6.3,5.43,12.42,5.41,5.32,18.42,13.059,0
Northern,2013,8,16.76,14.87,7.12,6.13,11.98,5.4,6.3,13.02,13.483,0
Northern,2013,9,16.24,15.94,7.19,6.42,13.71,5.49,7.12,0.98,8.928,0
Northern,2013,10,13.95,15.11,6.71,5.7,13.39,4.8,7.19,-6.68,9.931,0
Northern,2013,11,14.21,15.31,6.47,5.08,14.48,4.81,6.71,-3.58,3.853,0
Northern,2013,12,14.75,15.83,7.47,7.68,12.68,5.84,6.47,15.46,11.988,0
Northern,2014,1,20.3,18.47,8.74,9.04,13.69,7.08,7.47,17.0,11.463,0
Northern,2014,2,19.11,18.75,8.87,8.56,15.81,6.61,8.74,1.49,8.545,0
Northern,2014,3,18.43,15.91,7.24,8.5,14.9,5.87,8.87,-18.38,17.735,0
Northern,2014,4,15.67,14.86,5.83,6.74,14.89,5.51,7.24,-19.48,11.802,0
Northern,2014,5,17.09,16.13,5.85,6.0,16.45,5.6,5.83,0.34,11.139,0
Northern,2014,6,17.55,16.56,6.8,6.76,15.53,5.64,5.85,16.24,17.896,0
Northern,2014,7,16.95,17.46,7.5,7.37,16.17,5.46,6.8,10.29,8.033,0
Northern,2014,8,18.42,17.31,8.21,7.32,15.06,6.43,7.5,9.47,3.695,0
Northern,2014,9,18.22,20.27,8.15,7.11,15.06,6.38,8.21,-0.73,6.139,0
Northern,2014,10,17.63,20.16,8.2,6.4,15.41,5.63,8.15,0.61,5.543,0
Northern,2014,11,16.27,17.7,7.55,6.49,16.3,6.2,8.2,-7.93,4.593,0
Northern,2014,12,17.9,19.03,8.86,8.25,15.89,6.99,7.55,17.35,12.86,0
Northern,2015,1,22.38,18.51,8.9,10.27,16.3,7.28,8.86,0.45,12.877,0
Northern,2015,2,18.27,18.49,8.44,9.26,13.92,7.16,8.9,-5.17,11.721,0
Northern,2015,3,20.7,17.41,8.19,8.92,14.56,6.35,8.44,-2.96,2.831,0
Northern,2015,4,18.61,16.42,7.19,7.97,14.41,5.78,8.19,-12.21,4.831,0
Northern,2015,5,18.92,16.67,6.94,7.31,15.92,5.03,7.19,-3.48,5.197,0
Northern,2015,6,17.35,17.2,7.43,6.47,15.16,5.78,6.94,7.06,9.649,0
Northern,2015,7,18.27,17.02,8.12,7.34,17.76,6.05,7.43,9.29,6.821,0
Northern,2015,8,18.9,18.93,9.6,8.22,16.44,7.2,8.12,18.23,5.911,0
Northern,2015,9,20.14,19.4,8.3,7.46,16.71,6.34,9.6,-13.54,16.383,0
Northern,2015,10,18.22,20.34,7.82,6.56,15.7,5.85,8.3,-5.78,16.563,0
Northern,2015,11,16.96,18.98,7.09,6.97,15.75,5.85,7.82,-9.34,3.884,0
Northern,2015,12,19.33,20.07,9.39,7.8,18.06,7.16,7.09,32.44,23.163,1
Northern,2016,1,18.86,20.42,8.6,9.19,16.37,7.04,9.39,-8.41,23.858,0
Northern,2016,2,18.89,17.04,8.66,8.34,15.41,6.7,8.6,0.7,21.444,0
Northern,2016,3,19.16,17.19,7.53,7.8,13.62,5.86,8.66,-13.05,6.995,0
Northern,2016,4,17.17,17.0,6.61,7.3,14.91,5.57,7.53,-12.22,7.71,0
Northern,2016,5,16.95,15.47,6.04,6.12,15.54,4.97,6.61,-8.62,2.355,0
Northern,2016,6,16.7,14.94,7.07,6.34,15.19,5.3,6.04,17.05,15.962,0
Northern,2016,7,16.52,16.65,7.54,6.57,13.8,5.54,7.07,6.65,12.912,0
Northern,2016,8,16.61,19.1,8.46,7.76,16.94,5.79,7.54,12.2,5.204,0
Northern,2016,9,17.68,18.3,8.25,7.42,14.92,5.6,8.46,-2.48,7.412,0
Northern,2016,10,18.49,17.95,7.76,6.8,14.59,5.94,8.25,-5.94,9.631,0
Northern,2016,11,17.58,16.84,6.99,6.81,15.68,5.87,7.76,-9.92,3.723,0
Northern,2016,12,19.85,18.35,8.71,7.73,16.71,6.62,6.99,24.61,18.892,1
Northern,2017,1,21.78,19.39,9.68,9.85,16.25,7.57,8.71,11.14,17.403,0
Northern,2017,2,22.13,17.29,8.71,8.53,14.86,6.96,9.68,-10.02,17.457,0
Northern,2017,3,20.53,17.42,8.06,8.33,14.79,5.63,8.71,-7.46,11.549,0
Northern,2017,4,19.94,16.71,7.32,7.08,14.28,5.72,8.06,-9.18,1.305,0
Northern,2017,5,17.66,17.96,6.56,6.65,15.88,5.65,7.32,-10.38,1.468,0
Northern,2017,6,19.22,17.51,6.96,6.89,15.79,5.64,6.56,6.1,9.188,0
Northern,2017,7,17.94,17.04,8.82,7.54,16.66,5.73,6.96,26.72,18.588,1
Northern,2017,8,18.94,18.43,9.35,8.38,15.75,5.98,8.82,6.01,11.931,0
Northern,2017,9,19.48,20.88,8.38,7.54,17.18,6.14,9.35,-10.37,18.587,0
Northern,2017,10,18.73,18.87,8.31,7.78,16.99,5.94,8.38,-0.84,8.226,0
Northern,2017,11,17.56,17.38,7.3,7.08,15.91,6.16,8.31,-12.15,6.081,0
Northern,2017,12,20.45,19.5,8.64,9.36,16.91,6.53,7.3,18.36,15.424,0
Northern,2018,1,21.89,20.6,9.14,10.41,17.76,7.69,8.64,5.79,15.334,0
Northern,2018,2,21.42,20.04,9.1,9.55,15.91,7.51,9.14,-0.44,9.577,0
Northern,2018,3,20.76,19.01,8.31,8.61,16.61,6.36,9.1,-8.68,7.258,0
Northern,2018,4,20.41,16.73,7.8,7.64,16.66,6.16,8.31,-6.14,4.22,0
Northern,2018,5,18.59,19.41,6.94,7.31,16.62,6.16,7.8,-11.03,2.446,0
Northern,2018,6,16.83,18.17,7.85,6.67,17.67,5.74,6.94,13.11,12.762,0
Northern,2018,7,20.95,16.43,8.58,7.87,17.81,6.15,7.85,9.3,12.978,0
Northern,2018,8,21.03,20.41,10.31,7.44,17.47,7.09,8.58,20.16,5.51,1
Northern,2018,9,21.33,18.36,9.53,7.93,17.5,6.44,10.31,-7.57,13.973,0
Northern,2018,10,20.63,21.22,9.03,7.5,16.77,6.2,9.53,-5.25,15.384,0
Northern,2018,11,19.67,19.29,8.35,7.83,17.61,6.15,9.03,-7.53,1.328,0
Northern,2018,12,19.96,20.18,8.9,8.58,16.27,7.31,8.35,6.59,7.58,0
Northern,2019,1,21.86,22.35,10.35,10.1,19.62,8.27,8.9,16.29,11.978,0
Northern,2019,2,25.97,20.99,10.44,10.39,18.71,7.88,10.35,0.87,7.795,0
Northern,2019,3,21.45,18.97,8.78,8.57,18.44,6.81,10.44,-15.9,16.1,0
Northern,2019,4,20.57,18.47,7.42,7.39,18.02,6.56,8.78,-15.49,9.566,0
Northern,2019,5,20.77,18.66,7.45,7.54,18.09,5.94,7.42,0.4,9.295,0
Northern,2019,6,18.85,16.28,7.41,7.47,16.29,6.32,7.45,-0.54,8.915,0
Northern,2019,7,20.06,20.31,8.32,7.99,16.74,7.05,7.41,12.28,7.146,0
Northern,2019,8,22.58,21.63,9.79,8.6,16.92,7.02,8.32,17.67,9.354,0
Northern,2019,9,21.9,22.46,9.53,8.2,18.05,6.56,9.79,-2.66,10.532,0
Northern,2019,10,21.17,21.39,8.43,7.56,17.81,6.6,9.53,-11.54,14.974,0
Northern,2019,11,19.57,21.61,8.14,7.63,18.87,6.35,8.43,-3.44,4.917,0
Northern,2019,12,21.34,21.09,9.03,9.3,17.32,7.08,8.14,10.93,11.38,0
Northern,2020,1,23.8,23.32,10.58,11.09,19.21,8.53,9.03,17.17,10.569,0
Northern,2020,2,25.74,20.59,8.84,9.54,17.59,7.77,10.58,-16.45,17.883,0
Northern,2020,3,22.93,18.34,8.8,9.78,18.02,7.71,8.84,-0.45,16.817,0
Northern,2020,4,21.59,19.73,8.1,8.59,19.3,6.45,8.8,-7.95,8.005,0
Northern,2020,5,19.13,18.83,6.98,8.01,19.01,5.96,8.1,-13.83,6.706,0
Northern,2020,6,22.23,17.94,7.72,8.01,17.44,6.43,6.98,10.6,12.751,0
Northern,2020,7,21.72,20.5,9.04,7.84,19.67,7.05,7.72,17.1,16.308,0
Northern,2020,8,22.97,21.62,9.9,8.09,18.83,6.78,9.04,9.51,4.104,0
Northern,2020,9,23.72,22.63,9.51,8.64,16.8,7.76,9.9,-3.94,10.655,0
Northern,2020,10,21.09,22.03,9.29,7.9,18.08,6.15,9.51,-2.31,7.34,0
Northern,2020,11,21.78,19.22,8.0,7.98,18.56,6.81,9.29,-13.89,6.268,0
Northern,2020,12,21.18,23.13,10.5,9.81,17.9,7.44,8.0,31.25,23.445,1
Northern,2021,1,24.52,24.85,10.92,11.65,20.36,8.38,10.5,4.0,22.731,0
Northern,2021,2,24.37,23.56,9.91,11.0,18.79,8.62,10.92,-9.25,20.649,0
Northern,2021,3,22.04,20.55,8.44,9.75,19.66,7.16,9.91,-14.83,9.672,0
Northern,2021,4,21.5,20.53,8.3,7.68,19.48,7.14,8.44,-1.66,6.611,0
Northern,2021,5,20.95,18.27,8.17,8.34,20.03,6.03,8.3,-1.57,7.63,0
Northern,2021,6,19.93,19.82,8.53,8.32,21.04,6.99,8.17,4.41,3.479,0
Northern,2021,7,20.95,19.95,9.52,8.01,20.14,6.94,8.53,11.61,6.599,0
Northern,2021,8,23.63,22.92,10.24,8.52,21.26,7.54,9.52,7.56,3.609,0
Northern,2021,9,23.57,22.52,9.94,9.0,20.31,7.26,10.24,-2.93,7.504,0
Northern,2021,10,22.26,22.28,9.0,8.65,19.82,6.28,9.94,-9.46,8.586,0
Northern,2021,11,20.09,21.71,9.08,7.12,20.07,6.83,9.0,0.89,5.234,0
Northern,2021,12,23.44,22.46,10.29,10.29,17.22,8.32,9.08,13.33,11.411,0
Northern,2022,1,31.9,29.54,13.63,14.76,24.3,11.57,10.29,32.46,15.903,1
Northern,2022,2,33.26,31.23,13.78,13.87,24.77,10.67,13.63,1.1,15.806,0
Northern,2022,3,30.83,27.65,11.16,12.79,25.58,8.81,13.78,-19.01,25.939,0
Northern,2022,4,28.74,28.3,11.22,10.59,25.08,8.77,11.16,0.54,11.452,0
Northern,2022,5,25.58,24.86,10.66,10.8,25.62,9.18,11.22,-4.99,10.078,0
Northern,2022,6,25.55,26.37,10.71,10.13,23.61,9.09,10.66,0.47,3.173,0
Northern,2022,7,29.9,27.97,12.9,11.52,23.36,9.64,10.71,20.45,13.393,1
Northern,2022,8,31.91,31.67,13.16,12.29,23.95,10.06,12.9,2.02,11.115,0
Northern,2022,9,30.23,33.54,12.56,10.68,27.54,8.98,13.16,-4.56,12.964,0
Northern,2022,10,29.43,28.95,11.64,10.17,24.0,8.94,12.56,-7.32,4.798,0
Northern,2022,11,27.31,27.17,11.8,10.71,24.69,9.11,11.64,1.37,4.44,0
Northern,2022,12,32.85,29.77,13.05,14.03,25.93,9.4,11.8,10.59,8.956,0
Northern,2023,1,27.22,27.87,11.53,12.01,19.05,9.67,13.05,-11.65,11.174,0
Northern,2023,2,26.9,24.14,11.0,11.23,19.86,9.56,11.53,-4.6,11.366,0
Northern,2023,3,27.7,23.21,10.05,10.7,21.54,7.82,11.0,-8.64,3.538,0
Northern,2023,4,23.06,23.01,9.65,9.42,20.44,7.37,10.05,-3.98,2.531,0
Northern,2023,5,22.98,22.9,9.01,8.9,22.74,6.75,9.65,-6.63,2.337,0
Northern,2023,6,21.68,23.53,9.39,8.71,19.25,7.29,9.01,4.22,5.657,0
Northern,2023,7,25.03,23.95,10.11,9.06,20.74,7.43,9.39,7.67,7.462,0
Northern,2023,8,26.63,26.18,11.01,9.88,20.71,8.13,10.11,8.9,2.426,0
Northern,2023,9,24.01,24.26,10.75,7.78,21.23,7.54,11.01,-2.36,6.177,0
Northern,2023,10,22.7,27.45,10.0,9.62,20.0,6.74,10.75,-6.98,8.168,0
Northern,2023,11,23.59,24.76,9.45,8.74,20.75,6.96,10.0,-5.5,2.359,0
Northern,2023,12,28.43,24.63,11.33,10.91,22.29,9.26,9.45,19.89,15.104,0
Northern,2024,1,29.86,28.91,11.9,14.16,21.22,9.95,11.33,5.03,12.756,0
Northern,2024,2,28.39,24.54,10.98,11.42,20.42,8.32,11.9,-7.73,13.823,0
Northern,2024,3,26.3,24.36,10.94,12.17,23.9,8.59,10.98,-0.36,6.406,0
Northern,2024,4,23.42,23.28,8.77,9.79,21.77,6.89,10.94,-19.84,9.836,0
Northern,2024,5,24.55,23.66,8.46,9.17,22.45,7.49,8.77,-3.53,10.453,0
Northern,2024,6,24.87,22.72,10.08,9.29,22.68,8.0,8.46,19.15,19.582,0
Northern,2024,7,24.38,25.15,10.36,9.12,21.84,7.82,10.08,2.78,11.706,0
Northern,2024,8,26.26,24.86,12.45,9.22,21.11,7.8,10.36,20.17,9.759,1
Northern,2024,9,26.73,27.75,10.51,9.01,22.27,7.54,12.45,-15.58,17.877,0
Northern,2024,10,27.72,25.55,10.7,9.59,21.34,7.83,10.51,1.81,17.877,0
Northern,2024,11,24.23,22.15,10.54,8.7,22.6,7.03,10.7,-1.5,9.234,0
Northern,2024,12,25.6,24.78,11.26,10.26,22.07,8.46,10.54,6.83,4.194,0
Upper East,2003,1,5.47,6.54,3.13,3.59,4.41,3.34,,,,0
Upper East,2003,2,5.46,5.84,2.74,3.54,4.71,3.13,3.13,-12.46,,0
Upper East,2003,3,5.39,5.55,2.72,3.29,4.65,2.63,2.74,-0.73,8.294,0
Upper East,2003,4,5.01,5.88,2.19,2.7,5.05,2.45,2.72,-19.49,9.478,0
Upper East,2003,5,5.04,5.67,2.31,2.76,4.71,2.48,2.19,5.48,13.0,0
Upper East,2003,6,5.03,5.85,2.38,2.72,4.6,2.5,2.31,3.03,13.764,0
Upper East,2003,7,5.31,5.85,2.65,2.82,4.79,2.7,2.38,11.34,4.27,0
Upper East,2003,8,6.23,7.04,2.81,3.13,4.87,2.8,2.65,6.04,4.207,0
Upper East,2003,9,5.47,6.9,2.92,2.98,4.88,2.82,2.81,3.91,3.826,0
Upper East,2003,10,5.09,6.04,2.64,2.6,4.93,2.66,2.92,-9.59,8.476,0
Upper East,2003,11,5.56,6.5,2.59,2.98,5.47,2.47,2.64,-1.89,6.772,0
Upper East,2003,12,6.47,6.56,3.11,3.48,5.61,3.19,2.59,20.08,15.396,1
Upper East,2004,1,6.39,7.94,3.39,4.36,5.41,3.51,3.11,9.0,10.985,0
Upper East,2004,2,7.15,7.34,3.36,3.81,5.2,3.29,3.39,-0.88,10.486,0
Upper East,2004,3,6.3,7.01,2.56,3.55,5.29,2.71,3.36,-23.81,16.832,0
Upper East,2004,4,6.11,6.26,2.65,3.12,4.94,2.66,2.56,3.52,14.675,0
Upper East,2004,5,5.88,6.44,2.5,3.0,5.69,2.83,2.65,-5.66,13.908,0
Upper East,2004,6,5.59,6.78,2.73,3.17,5.45,2.36,2.5,9.2,7.498,0
Upper East,2004,7,6.75,7.29,2.98,3.21,6.14,2.46,2.73,9.16,8.568,0
Upper East,2004,8,7.23,7.04,3.58,3.33,5.38,3.13,2.98,20.13,6.322,1
Upper East,2004,9,6.33,7.91,3.24,3.35,5.68,2.92,3.58,-9.5,14.98,0
Upper East,2004,10,6.48,8.28,3.18,3.11,5.89,2.91,3.24,-1.85,15.382,0
Upper East,2004,11,6.43,7.07,3.16,3.53,6.12,2.7,3.18,-0.63,4.808,0
Upper East,2004,12,6.27,7.71,3.55,3.84,6.6,2.9,3.16,12.34,7.864,0
Upper East,2005,1,7.71,9.7,3.65,4.79,5.7,3.59,3.55,2.82,6.718,0
Upper East,2005,2,7.15,7.78,3.53,4.39,6.09,3.89,3.65,-3.29,7.877,0
Upper East,2005,3,7.78,6.97,3.29,3.48,5.81,3.09,3.53,-6.8,4.868,0
Upper East,2005,4,6.92,7.2,2.76,3.25,6.57,2.8,3.29,-16.11,6.625,0
Upper East,2005,5,6.48,7.9,2.77,3.15,6.18,2.45,2.76,0.36,8.258,0
Upper East,2005,6,6.15,7.92,3.06,3.01,6.42,2.7,2.77,10.47,13.416,0
Upper East,2005,7,6.91,7.45,3.78,3.39,6.47,3.26,3.06,23.53,11.616,1
Upper East,2005,8,7.78,8.5,3.89,3.42,6.63,3.23,3.78,2.91,10.432,0
Upper East,2005,9,7.65,8.74,3.7,3.32,6.61,3.28,3.89,-4.88,14.68,0
Upper East,2005,10,7.8,8.82,3.83,3.39,6.4,2.93,3.7,3.51,4.68,0
Upper East,2005,11,7.45,7.87,3.48,3.7,6.82,2.78,3.83,-9.14,6.436,0
Upper East,2005,12,8.35,8.84,4.1,3.87,6.59,3.48,3.48,17.82,13.489,0
Upper East,2006,1,8.56,10.48,4.26,4.65,7.21,3.94,4.1,3.9,13.482,0
Upper East,2006,2,9.02,7.63,3.77,4.48,7.02,3.75,4.26,-11.5,14.666,0
Upper East,2006,3,8.16,8.66,3.74,4.22,6.7,3.29,3.77,-0.8,7.892,0
Upper East,2006,4,7.34,8.56,3.65,3.41,7.99,3.08,3.74,-2.41,5.769,0
Upper East,2006,5,7.94,7.47,3.43,3.4,7.8,2.98,3.65,-6.03,2.679,0
Upper East,2006,6,7.13,8.05,3.52,3.41,8.16,3.06,3.43,2.62,4.344,0
Upper East,2006,7,7.55,8.52,3.68,3.84,7.21,3.64,3.52,4.55,5.634,0
Upper East,2006,8,8.63,8.89,3.9,4.09,7.09,3.61,3.68,5.98,1.686,0
Upper East,2006,9,8.55,9.37,3.9,3.8,7.77,3.4,3.9,0.0,3.123,0
Upper East,2006,10,8.24,9.2,3.95,3.58,7.96,3.28,3.9,1.28,3.149,0
Upper East,2006,11,8.87,9.36,3.65,3.55,7.68,3.34,3.95,-7.59,4.795,0
Upper East,2006,12,8.47,10.23,4.58,4.54,6.87,3.9,3.65,25.48,17.117,1
Upper East,2007,1,10.15,11.25,4.44,5.12,7.36,4.14,4.58,-3.06,17.929,0
Upper East,2007,2,10.03,10.16,4.41,5.39,7.97,3.89,4.44,-0.68,15.835,0
Upper East,2007,3,10.11,10.11,3.91,4.27,7.62,3.26,4.41,-11.34,5.596,0
Upper East,2007,4,8.44,9.74,3.87,3.88,7.4,3.63,3.91,-1.02,6.059,0
Upper East,2007,5,8.31,8.98,3.6,4.0,7.91,3.21,3.87,-6.98,5.181,0
Upper East,2007,6,8.52,9.83,3.59,3.78,6.77,3.55,3.6,-0.28,3.673,0
Upper East,2007,7,8.38,9.75,4.37,4.23,7.9,3.62,3.59,21.73,15.02,1
Upper East,2007,8,8.72,10.02,4.26,4.71,8.04,3.96,4.37,-2.52,13.401,0
Upper East,2007,9,9.66,10.68,4.06,4.32,8.41,3.61,4.26,-4.69,14.667,0
Upper East,2007,10,9.88,10.8,4.09,3.72,8.58,3.29,4.06,0.74,2.733,0
Upper East,2007,11,8.69,10.55,3.69,3.75,8.57,3.29,4.09,-9.78,5.261,0
Upper East,2007,12,9.81,10.73,4.75,4.85,8.86,4.0,3.69,28.73,19.904,1
Upper East,2008,1,14.54,14.15,6.54,7.44,10.6,5.39,4.75,37.68,25.218,1
Upper East,2008,2,13.76,12.9,5.94,7.17,9.99,5.4,6.54,-9.17,24.871,0
Upper East,2008,3,13.86,11.47,5.7,5.99,10.88,4.63,5.94,-4.04,25.696,0
Upper East,2008,4,13.79,12.28,4.85,5.29,10.46,4.39,5.7,-14.91,5.438,0
Upper East,2008,5,11.29,12.33,4.47,5.1,10.28,4.28,4.85,-7.84,5.516,0
Upper East,2008,6,11.62,11.85,4.89,5.13,11.43,4.64,4.47,9.4,12.505,0
Upper East,2008,7,12.72,13.31,5.36,5.93,10.4,4.99,4.89,9.61,10.015,0
Upper East,2008,8,14.22,14.1,6.12,5.81,11.66,5.0,5.36,14.18,2.701,0
Upper East,2008,9,13.26,13.49,6.25,5.63,10.63,4.47,6.12,2.12,6.089,0
Upper East,2008,10,13.23,13.74,5.31,5.57,11.28,4.23,6.25,-15.04,14.684,0
Upper East,2008,11,12.4,14.3,5.47,5.78,11.21,4.67,5.31,3.01,10.174,0
Upper East,2008,12,13.6,13.71,6.8,6.57,12.28,5.25,5.47,24.31,19.697,1
Upper East,2009,1,11.85,12.55,6.01,6.65,9.64,4.95,6.8,-11.62,18.068,0
Upper East,2009,2,11.82,11.57,5.08,6.34,9.04,4.89,6.01,-15.47,21.94,0
Upper East,2009,3,13.52,10.96,5.35,5.33,9.42,4.51,5.08,5.31,11.055,0
Upper East,2009,4,9.86,10.82,4.13,4.52,10.2,3.47,5.35,-22.8,14.581,0
Upper East,2009,5,9.46,11.02,4.1,4.92,10.35,3.55,4.13,-0.73,14.797,0
Upper East,2009,6,10.4,11.52,4.16,4.71,9.03,3.91,4.1,1.46,13.419,0
Upper East,2009,7,11.04,11.08,5.04,4.74,10.41,3.84,4.16,21.15,12.05,1
Upper East,2009,8,11.83,12.24,6.23,5.17,10.44,3.99,5.04,23.61,12.141,1
Upper East,2009,9,11.16,13.13,5.73,4.54,9.99,4.39,6.23,-8.03,17.6,0
Upper East,2009,10,10.59,12.0,5.24,4.81,9.92,3.8,5.73,-8.55,18.419,0
Upper East,2009,11,10.5,11.13,4.66,4.17,9.76,3.68,5.24,-11.07,1.626,0
Upper East,2009,12,12.46,12.31,5.56,5.94,9.47,4.35,4.66,19.31,16.86,0
Upper East,2010,1,12.53,13.12,6.49,6.46,10.34,5.59,5.56,16.73,16.845,0
Upper East,2010,2,13.39,11.94,5.88,5.7,10.15,4.93,6.49,-9.4,15.883,0
Upper East,2010,3,12.45,11.96,5.21,5.16,10.53,4.15,5.88,-11.39,15.692,0
Upper East,2010,4,10.75,11.17,4.73,4.86,10.61,3.87,5.21,-9.21,1.208,0
Upper East,2010,5,10.39,11.44,4.7,4.91,11.75,3.96,4.73,-0.63,5.688,0
Upper East,2010,6,11.68,10.76,5.06,4.43,11.14,4.35,4.7,7.66,8.435,0
Upper East,2010,7,11.52,12.01,4.91,4.74,10.86,4.5,5.06,-2.96,5.582,0
Upper East,2010,8,13.37,11.38,5.94,5.22,9.51,4.39,4.91,20.98,11.995,1
Upper East,2010,9,12.64,12.84,5.81,5.31,10.92,4.25,5.94,-2.19,13.605,0
Upper East,2010,10,11.28,12.92,5.26,5.09,11.63,4.69,5.81,-9.47,15.901,0
Upper East,2010,11,11.83,13.15,5.5,4.92,10.61,4.38,5.26,4.56,7.017,0
Upper East,2010,12,12.4,13.48,5.93,6.3,12.11,4.83,5.5,7.82,9.187,0
Upper East,2011,1,14.03,14.59,7.03,7.38,11.28,4.97,5.93,18.55,7.32,0
Upper East,2011,2,15.21,13.02,5.97,6.48,11.21,5.28,7.03,-15.08,17.178,0
Upper East,2011,3,12.93,12.52,5.63,6.38,10.56,4.41,5.97,-5.7,17.354,0
Upper East,2011,4,12.3,12.87,5.09,4.95,12.02,4.09,5.63,-9.59,4.713,0
Upper East,2011,5,11.35,11.48,5.18,5.16,10.78,3.99,5.09,1.77,5.773,0
Upper East,2011,6,11.36,12.04,5.28,4.77,11.0,4.35,5.18,1.93,6.605,0
Upper East,2011,7,12.52,13.66,5.56,5.41,10.31,4.59,5.28,5.3,1.993,0
Upper East,2011,8,13.0,13.49,6.2,6.03,11.97,4.65,5.56,11.51,4.86,0
Upper East,2011,9,13.48,15.89,5.95,5.48,11.86,4.32,6.2,-4.03,7.822,0
Upper East,2011,10,13.48,14.35,5.79,5.16,11.59,4.44,5.95,-2.69,8.611,0
Upper East,2011,11,11.98,14.02,5.26,5.25,12.09,4.3,5.79,-9.15,3.409,0
Upper East,2011,12,12.9,12.89,6.4,6.59,12.1,4.67,5.26,21.67,16.253,1
Upper East,2012,1,15.89,16.33,7.53,8.38,11.57,6.11,6.4,17.66,16.757,0
Upper East,2012,2,14.9,13.57,6.93,7.25,11.39,5.5,7.53,-7.97,16.081,0
Upper East,2012,3,16.23,14.02,5.47,6.31,10.9,4.92,6.93,-21.07,19.7,0
Upper East,2012,4,13.26,12.66,4.91,5.55,11.89,4.45,5.47,-10.24,7.001,0
Upper East,2012,5,12.81,13.1,4.95,5.1,11.27,4.42,4.91,0.81,10.94,0
Upper East,2012,6,11.48,12.58,4.95,5.04,12.23,4.68,4.95,0.0,6.159,0
Upper East,2012,7,12.97,12.63,5.68,5.0,12.1,4.5,4.95,14.75,8.292,0
Upper East,2012,8,12.92,14.74,6.82,5.88,12.02,5.17,5.68,20.07,10.398,1
Upper East,2012,9,14.88,15.21,6.42,5.34,12.98,4.77,6.82,-5.87,13.701,0
Upper East,2012,10,13.96,14.11,5.63,5.49,11.79,4.98,6.42,-12.31,17.141,0
Upper East,2012,11,13.77,12.92,6.22,5.35,11.31,4.83,5.63,10.48,11.749,0
Upper East,2012,12,15.52,12.93,6.7,6.38,12.39,5.8,6.22,7.72,12.438,0
Upper East,2013,1,17.29,16.93,7.31,7.17,12.13,5.95,6.7,9.1,1.38,0
Upper East,2013,2,16.4,14.88,7.26,7.3,12.74,6.39,7.31,-0.68,5.293,0
Upper East,2013,3,15.99,13.96,6.44,6.24,12.15,5.27,7.26,-11.29,10.198,0
Upper East,2013,4,14.91,13.85,5.7,6.14,13.07,4.9,6.44,-11.49,6.184,0
Upper East,2013,5,13.25,14.47,5.28,5.72,12.24,4.81,5.7,-7.37,2.323,0
Upper East,2013,6,13.22,14.34,5.93,5.61,12.3,5.0,5.28,12.31,12.72,0
Upper East,2013,7,15.86,14.35,6.3,6.45,13.41,4.79,5.93,6.24,10.078,0
Upper East,2013,8,14.18,17.18,7.03,6.36,13.04,5.61,6.3,11.59,3.316,0
Upper East,2013,9,16.06,15.86,6.42,6.18,12.36,5.19,7.03,-8.68,10.505,0
Upper East,2013,10,15.22,14.57,6.9,5.97,12.58,4.6,6.42,7.48,10.715,0
Upper East,2013,11,13.45,15.04,6.72,5.65,13.03,4.76,6.9,-2.61,8.163,0
Upper East,2013,12,15.39,15.62,7.33,6.93,12.58,5.36,6.72,9.08,6.338,0
Upper East,2014,1,19.36,20.52,8.69,9.48,14.8,6.81,7.33,18.55,10.599,0
Upper East,2014,2,20.03,17.42,8.58,8.18,14.9,7.36,8.69,-1.27,9.913,0
Upper East,2014,3,19.35,16.94,7.71,8.79,14.47,5.71,8.58,-10.14,14.689,0
Upper East,2014,4,17.26,15.55,6.62,7.06,15.74,5.2,7.71,-14.14,6.587,0
Upper East,2014,5,16.62,16.99,6.8,6.59,14.54,6.01,6.62,2.72,8.809,0
Upper East,2014,6,17.09,16.89,6.69,7.39,16.36,5.61,6.8,-1.62,8.754,0
Upper East,2014,7,18.09,17.16,7.14,6.7,15.3,6.14,6.69,6.73,4.176,0
Upper East,2014,8,20.0,18.26,8.4,8.07,15.04,6.64,7.14,17.65,9.664,0
Upper East,2014,9,19.64,19.38,8.52,7.44,16.05,6.23,8.4,1.43,8.271,0
