region,district,year,month,rainfall_mm,rainfall_avg_mm,rainfall_anomaly_pct,rainfall_1m_mm,rainfall_1m_avg_mm,rainfall_1m_anomaly_pct,rainfall_3m_mm,rainfall_3m_avg_mm,rainfall_3m_anomaly_pct,flood_flag,drought_flag,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag,conflict_events,fatalities_total,flood_displace_events,conflict_events_lag1,flood_displace_lag1,high_conflict_flag,season_phase,is_lean_season,district_vulnerability,ipc_phase,flood_price_interaction
Eastern,Birim Central Municipal,2004,1,7.1,9.667,-24.667,21.29,29.0,-22.2,63.87,87.0,-19.733,0,0,6.79,7.97,3.41,4.15,4.91,3.71,3.13,8.95,2.572,0.0,2.0,0.0,0.0,1.0,1.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2004,2,34.627,27.667,21.333,103.88,83.0,19.233,311.643,249.0,17.067,0,0,6.74,7.04,3.29,3.7,5.37,3.44,3.41,-3.52,7.345,0.0,1.0,0.0,0.0,2.0,0.0,0.0,lean,1,1,2,-0.0
Eastern,Birim Central Municipal,2004,3,21.333,24.0,-13.833,63.993,72.0,-12.4,191.977,216.0,-11.067,0,0,6.51,6.81,2.99,3.62,5.15,2.86,3.29,-9.12,9.25,0.0,1.0,3.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2004,4,12.167,10.0,7.233,36.497,30.0,6.533,109.493,90.0,5.8,0,0,6.1,6.44,2.75,3.19,5.55,2.6,2.99,-8.03,2.969,0.0,1.0,0.0,1.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2004,5,2.307,1.667,49.267,6.927,5.0,44.333,20.783,15.0,39.4,0,0,5.44,6.53,2.53,3.13,5.9,2.49,2.75,-8.0,0.638,0.0,1.0,0.0,0.0,1.0,1.0,0.0,growing_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2004,6,7.47,8.333,-10.7,22.407,25.0,-9.633,67.223,75.0,-8.567,0,0,5.53,7.07,2.91,2.8,6.03,2.88,2.53,15.02,13.299,0.0,3.0,0.0,1.0,1.0,0.0,1.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2004,7,3.327,4.0,-15.033,9.977,12.0,-13.533,29.93,36.0,-12.067,0,0,6.06,6.9,3.21,3.24,5.66,3.01,2.91,10.31,12.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2004,8,2.733,3.333,-19.667,8.203,10.0,-17.7,24.613,30.0,-15.7,0,0,6.35,7.65,3.4,3.55,5.97,2.81,3.21,5.92,4.551,0.0,1.0,0.0,0.0,3.0,1.0,0.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2004,9,3.587,3.0,18.833,10.763,9.0,16.967,32.29,27.0,15.1,0,0,6.08,7.53,3.42,3.14,5.41,2.63,3.4,0.59,4.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Eastern,Birim Central Municipal,2004,10,3.08,2.667,13.433,9.237,8.0,12.1,27.707,24.0,10.733,0,0,6.6,7.78,3.11,3.26,5.4,2.77,3.42,-9.06,7.593,0.0,1.0,0.0,1.0,1.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2004,11,2.147,3.0,-31.6,6.44,9.0,-28.433,19.317,27.0,-25.3,0,0,5.84,7.17,3.11,2.96,6.32,2.74,3.11,0.0,5.409,0.0,2.0,1.0,1.0,1.0,1.0,0.0,harvest_s2,0,1,2,0.0
Eastern,Birim Central Municipal,2004,12,6.342,5.75,7.45,19.025,17.25,6.75,57.075,51.75,6.0,0,0,7.54,7.89,3.69,3.8,5.14,3.3,3.11,18.65,14.129,0.0,2.0,2.0,0.0,2.0,1.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2005,1,18.377,18.0,-6.633,55.14,54.0,-6.0,165.42,162.0,-5.333,0,0,7.76,8.21,3.95,4.12,5.91,3.43,3.69,7.05,9.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Eastern,Birim Central Municipal,2005,2,20.0,27.5,-24.9,60.005,82.5,-22.45,180.02,247.5,-19.95,0,0,7.21,8.05,3.46,3.81,6.4,3.48,3.95,-12.41,15.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,-0.0
Eastern,Birim Central Municipal,2005,3,25.712,22.5,11.9,77.135,67.5,10.725,231.405,202.5,9.55,0,0,7.78,7.53,3.11,3.58,6.32,3.15,3.46,-10.12,10.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,4,5.233,4.667,-8.8,15.7,14.0,-7.933,47.1,42.0,-7.0,0,0,6.9,7.79,3.05,3.62,5.43,2.75,3.11,-1.93,5.51,0.0,1.0,0.0,0.0,2.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,5,1.49,2.667,-61.233,4.473,8.0,-55.167,13.42,24.0,-49.0,0,1,6.7,7.38,2.76,3.1,6.56,2.94,3.05,-9.51,4.563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,3,-0.0
Eastern,Birim Central Municipal,2005,6,8.553,8.333,4.6,25.657,25.0,4.133,76.963,75.0,3.667,0,0,6.51,7.71,3.23,3.13,6.18,3.25,2.76,17.03,13.671,0.0,1.0,2.0,0.0,1.0,0.0,0.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2005,7,3.133,4.0,-19.9,9.397,12.0,-17.9,28.183,36.0,-15.9,0,0,6.79,7.66,3.18,3.53,6.56,3.0,3.23,-1.55,13.62,0.0,2.0,0.0,1.0,1.0,0.0,0.0,harvest_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,8,2.117,2.333,-16.8,6.357,7.0,-15.133,19.07,21.0,-13.4,0,0,7.03,8.45,4.07,3.53,6.39,3.42,3.18,27.99,14.933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2005,9,3.243,3.333,-5.167,9.73,10.0,-4.667,29.187,30.0,-4.133,0,0,7.18,9.03,3.68,3.72,6.43,3.07,4.07,-9.58,19.785,0.0,1.0,0.0,0.0,2.0,1.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,10,2.487,2.667,-1.433,7.463,8.0,-1.3,22.383,24.0,-1.133,0,0,6.86,8.32,3.38,3.66,6.12,2.91,3.68,-8.15,21.29,0.0,1.0,2.0,0.0,1.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,11,4.653,4.0,15.0,13.957,12.0,13.467,41.873,36.0,12.0,0,0,6.92,7.95,3.31,3.0,6.67,2.9,3.38,-2.07,3.988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2005,12,5.643,5.667,-1.667,16.92,17.0,-1.5,50.75,51.0,-1.367,0,0,7.9,8.28,3.91,4.27,7.29,3.66,3.31,18.13,13.758,0.0,2.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2006,1,22.377,18.0,20.633,67.127,54.0,18.567,201.387,162.0,16.5,0,0,8.12,9.53,4.46,4.44,6.78,3.93,3.91,14.07,10.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Eastern,Birim Central Municipal,2006,2,19.677,23.333,-12.0,59.037,70.0,-10.833,177.11,210.0,-9.633,0,0,9.29,8.49,3.78,4.29,6.87,3.82,4.46,-15.25,18.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Eastern,Birim Central Municipal,2006,3,31.26,25.0,20.467,93.783,75.0,18.433,281.353,225.0,16.367,0,0,8.64,8.53,3.51,4.35,6.82,3.23,3.78,-7.14,15.14,0.0,1.0,0.0,0.0,2.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,4,3.443,4.667,-18.533,10.327,14.0,-16.7,30.977,42.0,-14.867,0,0,8.79,7.72,3.29,3.52,6.67,3.2,3.51,-6.27,4.953,0.0,1.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,5,2.493,2.667,42.7,7.477,8.0,38.433,22.433,24.0,34.133,0,0,7.35,8.05,3.18,3.57,6.84,3.12,3.29,-3.34,1.991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,6,6.487,8.333,-22.833,19.46,25.0,-20.533,58.38,75.0,-18.267,0,0,8.42,7.95,3.53,3.56,7.35,3.44,3.18,11.01,9.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2006,7,4.42,4.0,7.1,13.263,12.0,6.4,39.79,36.0,5.667,0,0,8.38,9.19,3.86,3.47,8.24,3.43,3.53,9.35,7.85,0.0,1.0,2.0,0.0,1.0,0.0,0.0,harvest_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2006,8,2.31,2.333,-8.033,6.933,7.0,-7.2,20.803,21.0,-6.4,0,0,7.74,9.24,4.15,4.14,7.76,3.6,3.86,7.51,1.751,0.0,1.0,0.0,0.0,1.0,0.0,0.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2006,9,2.873,3.333,-14.167,8.627,10.0,-12.767,25.88,30.0,-11.3,0,0,8.15,9.77,4.12,3.89,7.7,3.47,4.15,-0.72,5.362,0.0,1.0,2.0,0.0,1.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,10,2.99,2.667,14.9,8.977,8.0,13.433,26.937,24.0,11.933,0,0,8.44,9.65,3.94,3.66,8.29,3.25,4.12,-4.37,6.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,11,4.01,4.0,1.6,12.027,12.0,1.467,36.087,36.0,1.3,0,0,7.26,9.77,3.69,3.56,7.78,3.25,3.94,-6.35,2.856,0.0,2.0,3.0,1.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2006,12,7.185,6.25,6.6,21.553,18.75,5.925,64.65,56.25,5.275,0,0,8.52,9.56,4.39,4.62,8.08,3.98,3.69,18.97,14.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Eastern,Birim Central Municipal,2007,1,31.87,27.0,17.7,95.607,81.0,15.933,286.817,243.0,14.133,0,0,9.11,9.77,4.28,5.04,7.82,4.19,4.39,-2.51,13.646,0.0,3.0,1.0,0.0,2.0,1.0,1.0,lean,1,1,2,-0.0
Eastern,Birim Central Municipal,2007,2,12.875,17.5,-25.3,38.625,52.5,-22.8,115.875,157.5,-20.25,0,0,11.06,10.25,4.64,4.75,7.98,4.57,4.28,8.41,10.741,0.0,1.0,2.0,0.0,3.0,0.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2007,3,21.76,20.75,-6.3,65.275,62.25,-5.675,195.828,186.75,-5.05,0,0,10.15,8.63,4.17,4.69,7.32,3.8,4.64,-10.13,9.319,0.0,2.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2007,4,3.563,2.333,68.933,10.693,7.0,62.033,32.087,21.0,55.133,1,0,8.64,8.62,3.96,4.22,7.82,3.67,4.17,-5.04,9.579,0.0,1.0,3.0,0.0,2.0,0.0,0.0,planting_s1,0,1,3,-5.04
Eastern,Birim Central Municipal,2007,5,4.937,6.333,-30.8,14.807,19.0,-27.733,44.413,57.0,-24.667,0,0,9.04,9.44,3.36,3.74,7.78,3.09,3.96,-15.15,5.055,0.0,3.0,0.0,2.0,1.0,0.0,1.0,growing_s1,0,1,2,-0.0
Eastern,Birim Central Municipal,2007,6,5.06,5.333,-12.067,15.173,16.0,-10.867,45.517,48.0,-9.667,0,0,9.01,9.02,3.85,3.94,7.83,3.25,3.36,14.58,15.116,0.0,1.0,1.0,0.0,3.0,2.0,0.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2007,7,4.31,4.0,16.333,12.93,12.0,14.7,38.793,36.0,13.067,0,0,9.62,9.27,3.79,4.14,7.87,3.65,3.85,-1.56,14.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2007,8,3.097,2.333,35.7,9.287,7.0,32.167,27.86,21.0,28.6,0,0,9.32,10.27,4.23,4.43,8.8,3.82,3.79,11.61,8.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2007,9,3.207,3.0,17.7,9.623,9.0,15.933,28.87,27.0,14.133,0,0,9.52,10.72,4.41,4.01,8.13,3.54,4.23,4.26,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Eastern,Birim Central Municipal,2007,10,3.42,2.667,29.067,10.263,8.0,26.167,30.793,24.0,23.267,0,0,8.75,9.92,4.16,3.93,8.29,3.3,4.41,-5.67,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2007,11,9.013,7.333,20.467,27.047,22.0,18.4,81.13,66.0,16.367,0,0,8.8,10.26,4.31,3.97,9.37,3.42,4.16,3.61,5.555,0.0,3.0,0.0,0.0,1.0,0.0,1.0,harvest_s2,0,1,1,0.0
Eastern,Birim Central Municipal,2007,12,4.997,4.333,21.4,14.993,13.0,19.3,44.98,39.0,17.133,0,0,9.51,11.07,5.06,5.26,8.81,4.12,4.31,17.4,11.608,0.0,3.0,1.0,0.0,3.0,0.0,1.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2008,1,23.15,27.0,-13.067,69.447,81.0,-11.767,208.337,243.0,-10.467,0,0,13.01,15.44,6.98,6.88,10.69,5.47,5.06,37.94,17.275,1.0,2.0,2.0,0.0,3.0,0.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2008,2,13.647,20.0,-31.633,40.943,60.0,-28.467,122.833,180.0,-25.267,0,0,14.65,13.58,6.24,6.29,11.34,5.52,6.98,-10.6,24.365,0.0,4.0,1.0,0.0,2.0,0.0,1.0,lean,1,1,3,-0.0
Eastern,Birim Central Municipal,2008,3,20.37,19.333,8.3,61.103,58.0,7.433,183.313,174.0,6.633,0,0,13.79,12.2,5.72,7.17,10.49,5.02,6.24,-8.33,27.393,0.0,5.0,0.0,0.0,4.0,0.0,1.0,planting_s1,0,1,2,-0.0
Eastern,Birim Central Municipal,2008,4,2.94,2.333,43.333,8.827,7.0,39.033,26.48,21.0,34.7,0,0,11.63,11.31,4.71,5.5,10.71,4.64,5.72,-17.66,4.866,0.0,3.0,0.0,1.0,5.0,0.0,1.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2008,5,5.887,6.333,-12.7,17.66,19.0,-11.467,52.99,57.0,-10.167,0,0,12.17,10.74,5.12,5.31,10.83,4.32,4.71,8.7,13.366,0.0,5.0,0.0,0.0,3.0,1.0,1.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2008,6,7.26,5.333,33.433,21.787,16.0,30.1,65.36,48.0,26.767,0,0,11.9,13.15,5.42,5.36,11.25,4.42,5.12,5.86,14.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2008,7,4.647,4.0,14.733,13.943,12.0,13.267,41.833,36.0,11.8,0,0,12.27,13.13,5.31,5.73,11.45,4.81,5.42,-2.03,5.56,0.0,5.0,0.0,0.0,5.0,0.0,1.0,harvest_s1,0,1,2,-0.0
Eastern,Birim Central Municipal,2008,8,2.583,2.333,16.533,7.747,7.0,14.9,23.243,21.0,13.267,0,0,14.28,13.49,6.46,6.11,10.74,5.01,5.31,21.66,12.063,1.0,3.0,0.0,0.0,5.0,0.0,1.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2008,9,3.303,3.0,4.1,9.907,9.0,3.667,29.713,27.0,3.3,0,0,13.54,13.16,5.9,5.8,11.59,4.48,6.46,-8.67,15.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2008,10,3.598,3.0,18.775,10.792,9.0,16.925,32.373,27.0,15.025,0,0,13.9,13.14,6.36,5.62,11.79,4.6,5.9,7.8,15.184,0.0,4.0,6.0,0.0,3.0,0.0,1.0,growing_s2,0,1,2,0.0
Eastern,Birim Central Municipal,2008,11,7.043,6.667,16.567,21.13,20.0,14.9,63.393,60.0,13.267,0,0,12.53,12.18,5.3,5.4,11.26,4.49,6.36,-16.67,12.477,0.0,1.0,0.0,0.0,4.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2008,12,8.257,9.667,-15.867,24.78,29.0,-14.267,74.343,87.0,-12.7,0,0,14.09,15.18,6.52,6.94,11.52,5.44,5.3,23.02,20.024,1.0,5.0,0.0,0.0,1.0,0.0,1.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2009,1,32.69,27.667,14.767,98.07,83.0,13.267,294.213,249.0,11.767,0,0,11.45,12.94,5.75,6.85,8.83,4.81,6.52,-11.81,21.649,0.0,1.0,0.0,0.0,5.0,0.0,0.0,lean,1,1,2,-0.0
Eastern,Birim Central Municipal,2009,2,31.623,24.0,36.9,94.87,72.0,33.2,284.61,216.0,29.533,0,0,11.85,10.73,5.25,5.87,8.72,4.68,5.75,-8.7,19.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Eastern,Birim Central Municipal,2009,3,11.407,10.0,4.0,34.22,30.0,3.567,102.66,90.0,3.2,0,0,12.58,11.87,5.33,5.49,8.95,4.17,5.25,1.52,6.974,0.0,2.0,3.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2009,4,1.693,1.667,5.433,5.08,5.0,4.9,15.247,15.0,4.367,0,0,11.31,10.08,4.73,4.52,9.91,3.92,5.33,-11.26,6.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2009,5,9.69,8.333,12.833,29.07,25.0,11.6,87.21,75.0,10.3,0,0,10.02,10.71,3.8,4.4,9.88,3.75,4.73,-19.66,10.665,0.0,2.0,2.0,0.0,2.0,0.0,0.0,growing_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2009,6,2.73,4.0,-33.467,8.197,12.0,-30.1,24.597,36.0,-26.767,0,0,9.58,11.02,4.52,4.54,10.63,4.45,3.8,18.95,20.306,0.0,1.0,1.0,0.0,2.0,0.0,0.0,growing_s1,0,1,3,0.0
Eastern,Birim Central Municipal,2009,7,3.793,3.333,9.333,11.377,10.0,8.4,34.137,30.0,7.467,0,0,11.83,11.2,4.93,4.64,9.78,3.82,4.52,9.07,20.057,0.0,2.0,0.0,0.0,1.0,0.0,0.0,harvest_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2009,8,3.14,3.0,-4.8,9.423,9.0,-4.3,28.277,27.0,-3.833,0,0,12.2,11.74,5.69,5.04,9.86,4.51,4.93,15.42,5.007,0.0,1.0,0.0,0.0,2.0,0.0,0.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2009,9,2.763,2.667,3.267,8.29,8.0,2.933,24.867,24.0,2.6,0,0,11.0,12.62,5.31,4.87,10.07,4.1,5.69,-6.68,11.378,0.0,2.0,0.0,0.0,1.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2009,10,2.063,3.0,-22.0,6.193,9.0,-19.8,18.587,27.0,-17.6,0,0,10.52,11.91,4.83,4.91,9.44,3.73,5.31,-9.04,13.492,0.0,1.0,2.0,0.0,2.0,0.0,0.0,growing_s2,0,1,2,-0.0
Eastern,Birim Central Municipal,2009,11,4.757,6.667,-23.133,14.27,20.0,-20.833,42.82,60.0,-18.533,0,0,11.63,11.69,4.56,4.39,10.49,3.86,4.83,-5.59,1.764,0.0,2.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,2,-0.0
Eastern,Birim Central Municipal,2009,12,8.01,9.667,-13.067,24.03,29.0,-11.767,72.087,87.0,-10.467,0,0,11.61,12.4,5.49,5.75,10.3,4.27,4.56,20.39,16.088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Eastern,Birim Central Municipal,2010,1,32.43,27.667,14.667,97.297,83.0,13.233,291.9,249.0,11.767,0,0,12.88,13.18,6.11,6.5,9.69,5.33,5.49,11.29,13.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Eastern,Birim Central Municipal,2010,2,21.14,24.0,-12.433,63.42,72.0,-11.167,190.257,216.0,-9.967,0,0,12.84,13.06,5.73,6.45,10.43,5.03,6.11,-6.22,13.525,0.0,1.0,0.0,1.0,2.0,0.0,0.0,lean,1,1,2,-0.0
Eastern,Birim Central Municipal,2010,3,7.297,10.0,-12.267,21.89,30.0,-11.067,65.67,90.0,-9.8,0,0,13.0,11.33,5.04,5.97,10.7,4.31,5.73,-12.04,12.143,0.0,3.0,0.0,0.0,1.0,1.0,1.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2010,4,2.077,1.667,37.2,6.23,5.0,33.467,18.687,15.0,29.733,0,0,10.82,11.49,5.1,5.39,9.68,3.82,5.04,1.19,6.631,0.0,1.0,0.0,0.0,3.0,0.0,0.0,planting_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2010,5,7.38,8.333,-11.367,22.143,25.0,-10.233,66.427,75.0,-9.067,0,0,11.23,11.15,4.58,4.64,10.99,4.17,5.1,-10.2,7.166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2010,6,3.743,4.0,-3.533,11.23,12.0,-3.2,33.683,36.0,-2.833,0,0,10.39,11.15,4.96,4.8,10.27,4.13,4.58,8.3,9.332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,growing_s1,0,1,2,0.0
Eastern,Birim Central Municipal,2010,7,4.19,3.333,41.067,12.567,10.0,37.0,37.707,30.0,32.9,0,0,11.04,11.94,5.28,5.26,8.95,4.37,4.96,6.45,10.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2010,8,4.003,3.0,35.333,12.007,9.0,31.8,36.02,27.0,28.233,0,0,11.72,12.4,5.57,5.52,11.16,4.61,5.28,5.49,1.428,0.0,3.0,1.0,0.0,1.0,0.0,1.0,inter_season,0,1,2,0.0
Eastern,Birim Central Municipal,2010,9,3.45,2.667,29.167,10.35,8.0,26.267,31.047,24.0,23.333,0,0,11.83,13.99,5.89,4.47,11.43,4.39,5.57,5.75,0.497,0.0,3.0,4.0,0.0,3.0,0.0,1.0,growing_s2,0,1,2,0.0
Eastern,Birim Central Municipal,2010,10,3.515,3.75,-0.025,10.54,11.25,-0.05,31.622,33.75,-0.0,0,0,12.55,12.91,5.14,4.7,10.17,4.18,5.89,-12.73,10.595,0.0,1.0,0.0,0.0,3.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2010,11,5.823,5.667,-35.133,17.463,17.0,-31.633,52.393,51.0,-28.1,0,0,11.97,13.25,4.64,5.03,9.94,4.49,5.14,-9.73,9.917,0.0,1.0,3.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,2,-0.0
Eastern,Birim Central Municipal,2010,12,15.05,18.0,-10.6,45.147,54.0,-9.567,135.437,162.0,-8.533,0,0,12.81,12.5,6.19,5.94,11.64,5.44,4.64,33.41,25.817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,3,0.0
Eastern,Birim Central Municipal,2011,1,25.157,23.333,10.067,75.467,70.0,9.033,226.393,210.0,8.033,0,0,13.85,12.93,6.35,7.42,10.64,6.02,6.19,2.58,22.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Eastern,Birim Central Municipal,2011,2,24.087,25.0,-4.267,72.257,75.0,-3.833,216.767,225.0,-3.4,0,0,15.39,13.54,5.98,6.96,11.79,5.41,6.35,-5.83,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,-0.0
Eastern,Birim Central Municipal,2011,3,5.16,4.667,-5.6,15.49,14.0,-5.0,46.473,42.0,-4.467,0,0,14.31,13.77,5.76,6.03,10.12,4.71,5.98,-3.68,4.369,0.0,2.0,0.0,0.0,1.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2011,4,2.447,2.667,-3.933,7.347,8.0,-3.533,22.037,24.0,-3.167,0,0,11.85,12.38,4.8,5.45,11.97,4.5,5.76,-16.67,6.963,0.0,2.0,4.0,0.0,2.0,0.0,0.0,planting_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2011,5,9.02,8.333,4.033,27.067,25.0,3.633,81.207,75.0,3.233,0,0,12.21,11.58,4.4,5.41,11.85,4.04,4.8,-8.33,6.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,-0.0
Eastern,Birim Central Municipal,2011,6,2.22,4.0,-38.4,6.657,12.0,-34.567,19.97,36.0,-30.733,0,0,12.26,11.85,5.4,5.32,11.62,4.78,4.4,22.73,20.763,1.0,2.0,6.0,0.0,2.0,0.0,0.0,growing_s1,0,1,3,0.0
Eastern,Birim Central Municipal,2011,7,2.463,2.333,5.5,7.38,7.0,4.933,22.14,21.0,4.4,0,0,13.29,14.28,5.67,5.17,10.24,4.75,5.4,5.0,15.582,0.0,1.0,0.0,0.0,2.0,0.0,0.0,harvest_s1,0,1,1,0.0
Eastern,Birim Central Municipal,2011,8,2.373,3.333,-33.2,7.12,10.0,-29.867,21.36,30.0,-26.567,0,0,15.45,13.46,6.69,5.63,11.24,4.76,5.67,17.99,9.179,0.0,1.0,2.0,0.0,1.0,0.0,0.0,inter_season,0,1,3,0.0
Eastern,Birim Central Municipal,2011,9,2.9,2.667,5.667,8.693,8.0,5.1,26.087,24.0,4.567,0,0,13.11,13.75,6.23,5.43,12.1,4.68,6.69,-6.88,12.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2011,10,2.343,4.0,-41.633,7.023,12.0,-37.467,21.07,36.0,-33.3,0,1,13.42,14.7,5.97,4.92,10.61,4.63,6.23,-4.17,13.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,2,-0.0
Eastern,Birim Central Municipal,2011,11,7.723,5.667,23.633,23.17,17.0,21.267,69.513,51.0,18.9,0,0,13.38,13.15,5.57,5.47,11.35,4.31,5.97,-6.7,1.515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,harvest_s2,0,1,1,-0.0
Eastern,Birim Central Municipal,2011,12,20.027,18.0,18.5,60.07,54.0,16.667,180.207,162.0,14.8,0,0,15.11,12.6,6.48,6.17,11.95,5.43,5.57,16.34,12.635,0.0,2.0,0.0,0.0,1.0,0.0,0.0,lean,1,1,3,0.0
